Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
1283,978.244,227.39
1284,1242.62,147.691
1285,1238.41,168.921
1286,1417.97,159.667
1287,1323.51,191.905
1288,1205.17,200.675
1289,1017.31,213.819
1290,1166.39,214.821
1291,1359.75,156.217
1292,1377.6,155.551
1293,1333.47,116.027
1294,1476.79,97.9642
1295,1362.61,157.139
1296,1286.77,165.696
1297,1064.55,148.103
1298,908.856,205.506
1299,1045.03,192.711
1300,866.713,174.668
1301,1012.84,187.743
1302,1058.74,192.877
1303,808.224,238.123
1304,1101.89,188.093
1305,1292.55,151.678
1306,1203.05,154.796
1307,1082.71,200.704
1308,1330.8,140.192
1309,1224.4,169.9
1310,1539.76,113.443
1311,1302.76,175.529
1312,1489.29,108.151
1313,1427.65,137.42
1314,1396.74,131.839
1315,1337.09,144.114
1316,1040.54,235.31
1317,1076.14,204.727
1318,1175.88,184.726
1319,1154.33,184.25
1320,1149.75,182.102
1321,1389.06,109.287
1322,1349.82,117.491
1323,1465.95,97.5459
1324,1314.54,158.477
1325,1075.01,213.248
1326,1133.13,186.47
1327,1318.04,171.989
1328,1364.78,152.584
1329,1295.83,159.176
1330,1183.41,196.396
1331,1481.71,112.324
1332,1184.07,201.937
1333,1323.6,105.391
1334,1194.77,150.666
1335,1212.19,158.945
1336,1379.45,103.458
1337,1261.17,146.108
1338,1078.19,179.126
1339,1276.54,159.371
1340,1173.22,162.586
1341,1208.43,142.737
1342,994.468,208.168
1343,999.057,193.221
1344,1129.82,197.504
1345,1187.8,187.185
1346,1199.5,181.822
1347,1216.54,161.066
1348,1210.35,181.675
1349,1080.45,203.269
1350,1364.12,134.228
1351,1404.03,152.086
1352,1360,155.576
1353,1348.41,133.021
1354,1354.25,157.75
1355,1343.11,118.839
1356,1352.16,165.924
1357,888.15,184.705
1358,1158.81,174.359
1359,908.574,195.987
1360,1158.79,184.494
1361,1016.32,184.307
1362,1194.76,168.246
1363,1241.86,166.356
1364,1154.86,194.025
1365,1055.71,199.893
1366,1237.54,157.903
1367,1393.19,140.154
1368,867.885,214.424
1369,1341,129.013
1370,1009.65,206.673
1371,1163.71,172.223
1372,1228.1,140.808
1373,986.092,196.276
1374,1131.16,163.781
1375,1169.72,167.746
1376,1078.48,185.223
1377,1043.53,188.715
1378,1364.27,122.939
1379,1260.57,150.904
1380,863.012,223.582
1381,1319.87,155.758
1382,1040.3,244.761
1383,1311.55,178.322
1384,1204.46,215.352
1385,1481.55,120.928
1386,1277.49,159.563
1387,1319.43,154.949
1388,1298.67,134.739
1389,1141.97,172.921
1390,1442.49,104.796
1391,1382.81,143.967
1392,1144.68,157.391
1393,1361.6,158.062
1394,1428.54,140.359
1395,1057.59,204.471
1396,1258.63,176.923
1397,1137.6,204.731
1398,1229.52,186.453
1399,1359.98,159.225
1400,1226.81,175.35
1401,1143.24,187.545
1402,1076.18,204.907
1403,1268.16,140.939
1404,1580.83,100.098
1405,1084.01,186.23
1406,1254.62,138.95
1407,1074.52,208.195
1408,1297.07,142.244
1409,1197.27,161.553
1410,1266.42,128.776
1411,1019.62,203.712
1412,1290.77,161.668
1413,1356.19,123.553
1414,1507.41,92.6544
1415,1129.57,183.515
1416,1189.76,163.532
1417,1136.69,168.179
1418,1130.57,208.361
1419,1034.69,163.452
1420,1184.51,164.585
1421,1076.74,194.076
1422,1046.86,196.971
1423,1334.48,190.235
1424,1361.1,151.234
1425,982.216,233.264
1426,1197.14,190.918
1427,1214.54,199.695
1428,1314.81,163.166
1429,1280.11,169.562
1430,1418.46,134.527
1431,1120.91,172.487
1432,1273.4,135.63
1433,1181.23,174.095
1434,1265.96,140.836
1435,1569.68,83.6809
1436,1390.09,110.43
1437,1417.3,134.112
1438,1533.34,82.6565
1439,1505.73,84.2452
1440,1232.61,158.116
1441,1323.12,148.024
1442,1275.54,151.962
1443,1237.46,161.388
1444,1477.49,90.7611
1445,1457.61,92.2016
1446,1138.57,203.917
1447,1363.42,133.561
1448,1425.25,126.646
1449,1277.83,138.364
1450,1151.03,184.584
1451,1105.15,193.668
1452,1277.87,128.047
1453,1101.39,199.41
1454,1459.64,118.053
1455,1241.3,172.743
1456,1248.24,165.278
1457,1476.94,152.544
1458,1548.85,109.622
1459,1444.26,109.823
1460,1280.37,187.191
1461,1425.81,111.417
1462,1392.43,121.436
1463,1529.55,121.872
1464,1335.17,155.287
1465,1347.57,130.171
1466,1360.99,117.88
1467,1313.91,147.873
1468,1430.02,142.752
1469,1269.54,152.023
1470,1418.17,139.675
1471,1080.68,190.431
1472,1357.03,132.11
1473,1325.87,157.805
1474,1287.78,144.114
1475,1188.8,180.145
1476,1336.4,165.4
1477,1001.55,191.74
1478,1202.73,142.316
1479,1281.7,163.178
1480,1254.11,168.53
1481,1127.53,170.229
1482,1273.49,132.889
1483,1038.79,210.908
1484,1161.92,191.7
1485,1465.81,110.215
1486,1305.76,156.788
1487,1415.83,138.849
1488,1278.76,133.352
1489,1366.22,110.273
1490,1345.06,126.13
1491,1226.41,123.243
1492,1340.92,116.931
1493,1334.15,105.851
1494,991.203,195.135
1495,1313.55,162.039
1496,1182.66,194.444
1497,1367.9,130.639
1498,1241.45,166.408
1499,1481.14,106.657
1500,1263,151.191
1501,1330.45,124.663
1502,1140.82,165.039
1503,1358.9,148.09
1504,1247.25,178.634
1505,1417.22,125.033
1506,1325.75,162.539
1507,1491.15,87.7003
1508,1331.3,161.783
1509,1427.32,165.455
1510,1404.65,137.424
1511,1415.47,123.123
1512,1504.76,97.7034
1513,1427.76,145.497
1514,1572.74,75.499
1515,1423.14,123.594
1516,1422.47,142.806
1517,1266.09,183.136
1518,1612.86,87.3195
1519,1241.53,176.747
1520,1089.81,195.908
1521,1329.22,142.889
1522,1095.28,192.663
1523,1244.62,158.368
1524,1179.52,167.8
1525,1268.75,170.915
1526,1379.51,153.051
1527,1429.75,135.28
1528,1614.85,77.5207
1529,1347.55,154.67
1530,1344.82,130.224
1531,1292.35,155.207
1532,1142.71,169.214
1533,1325.99,144.264
1534,1168.1,146.363
1535,1143.74,162.56
1536,1156.63,160.919
1537,1198.01,161.725
1538,1476.57,111.627
1539,1433.98,109.107
1540,1482.41,99.3977
1541,1264.51,147.662
1542,1454.77,106.807
1543,1326.37,149.566
1544,1243.68,172.41
1545,1241.89,173.364
1546,1088.75,199.46
1547,1391.18,130.64
1548,1396.46,142.191
1549,1526.1,119.958
1550,1497.06,96.9465
1551,1477.47,110.374
1552,1513.42,89.7027
1553,1418.62,144.489
1554,1469.32,91.4585
1555,1315.4,150.652
1556,1263.56,133.336
1557,1487.99,103.848
1558,1322.72,146.536
1559,1425.03,104.841
1560,1393.76,119.052
1561,1519.99,100.276
1562,1342.27,143.219
1563,1553.01,98.695
1564,1341.24,141.803
1565,888.363,248.681
1566,1279.57,170.131
1567,1212.13,163.515
1568,1230.98,163.776
1569,1385.42,143.438
1570,1116.42,183.721
1571,996.756,198.792
1572,1196.58,159.982
1573,1458.93,122.279
1574,1357.16,153.104
1575,1300.06,152.32
1576,1249.06,170.036
1577,1303.78,178.916
1578,1168.1,210.848
1579,1332.33,131.493
1580,1309.45,155.042
1581,1465.72,109.025
1582,1348.63,162.161
1583,1498.37,94.3302
1584,1113.6,210.679
1585,1291.07,138.684
1586,1057.27,193.233
1587,1165.95,164.34
1588,943.592,218.398
1589,1266.42,143.838
1590,1195.4,166.366
1591,1030.78,219.779
1592,1204.05,186.765
1593,1413.59,122.337
1594,1162.67,206.842
1595,1321.82,155.935
1596,1260.01,183.628
1597,932.784,189.973
1598,1238.34,141.799
1599,1016.22,175.433
1600,1184.11,174.723
1601,1002.27,191.347
1602,1078.34,170.604
1603,1444.19,96.8049
1604,1466.34,126.362
1605,1155.53,184.487
1606,1380.4,136.152
1607,1284.95,187.26
1608,1499.11,108.72
1609,1330.16,161.988
1610,769.89,218.28
1611,1187.46,154.334
1612,1218.33,172.718
1613,1240.76,160.881
1614,1123.3,165.607
1615,1482.58,113.39
1616,1084.73,205.745
1617,1366.81,152.255
1618,1170.64,190.378
1619,1219.14,178.537
1620,1222.43,181.779
1621,1246.28,158.949
1622,1346.91,153.637
1623,1005.26,210.411
1624,1284.28,147.975
1625,1180.71,177.94
1626,1360.81,117.419
1627,1177.37,191.448
1628,1049.25,208.106
1629,1201.21,183.367
1630,1254.49,190.108
1631,1349.79,120.697
1632,1349.67,164.543
1633,1365.94,135.027
1634,1417.08,106.406
1635,1154.24,189.761
1636,1230.56,163.876
1637,1376.1,151.505
1638,1279.33,161.42
1639,1073.49,199.456
1640,1365.96,134.73
1641,1072.08,182.514
1642,1229.45,151.981
1643,1246.67,165.926
1644,1082.23,218.578
1645,1385.97,148.374
1646,1484.71,99.3959
1647,1414.46,111.923
1648,1214.48,190.723
1649,1416.99,107.213
1650,1333.38,161.405
1651,1339.28,144.266
1652,1275.82,202.553
1653,1413.61,132.592
1654,1110.24,208.265
1655,1258.21,191.326
1656,1245.29,175.144
1657,1300.14,156.951
1658,1142.47,190.761
1659,1465.62,120.775
1660,1334.01,161.826
1661,1298.88,154.818
1662,1099.33,186.917
1663,1241.24,180.18
1664,1118.2,197.952
1665,1290.4,176.883
1666,1054.28,191.158
1667,1316.37,168.903
1668,1072.34,221.319
1669,1230.32,180.856
1670,1463.1,150.929
1671,1250.03,177.793
1672,1194.97,211.619
1673,1201.11,160.383
1674,1158.02,179.206
1675,1211.21,180.994
1676,1633.32,76.8156
1677,1290.15,174.717
1678,1507.7,125.906
1679,1521.25,131.711
1680,1393.49,136.443
1681,1228.75,158.203
1682,1346.38,137.327
1683,1392.76,130.087
1684,1228.36,162.07
1685,1394.6,124.881
1686,1358.02,144.03
1687,1238.61,124.656
1688,1253.16,150.723
1689,1433.24,119.311
1690,1331.72,137.076
1691,902.094,218.819
1692,1431.9,110.376
1693,1456.98,104.147
1694,1241.95,180.479
1695,1453.78,94.3427
1696,1333.18,153.807
1697,1447.43,133.277
1698,1516.47,121.525
1699,1278.41,153.895
1700,1228.12,153.947
1701,1389.31,148.475
1702,1458.47,105.755
1703,1469.46,113.561
1704,1299.37,160.926
1705,1439.74,134.439
1706,1261.12,184.939
1707,1410.93,109.521
1708,1267.63,170.737
1709,1194.89,164.465
1710,1173.64,173.488
1711,1490.2,92.1122
1712,1353.99,146.077
1713,1277.1,151.749
1714,1033.33,202.518
1715,1196.32,168.446
1716,1211.02,168.3
1717,1350.67,142.319
1718,1256.2,178.223
1719,1471.52,119.327
1720,1420.75,162.582
1721,1379.21,142.007
1722,1332.32,129.999
1723,1310.36,141.048
1724,1265.56,155.501
1725,1332.08,174.961
1726,1450.32,109.885
1727,1323.91,161.034
1728,1464.98,99.6073
1729,1467.98,113.151
1730,1315.51,177.532
1731,1487.44,137.242
1732,1404.58,144.467
1733,1413.87,103.93
1734,1314.24,166.387
1735,1235.52,181.919
1736,1425.94,112.432
1737,1297.42,169.038
1738,1354.61,151.963
1739,1489.71,98.7358
1740,1242.51,153.886
1741,1498,114.872
1742,1262.99,182.315
1743,1339.63,158.047
1744,1423.86,129.616
1745,1590.89,102.425
1746,1463.34,121.881
1747,1358.34,156.672
1748,1342.69,126.714
1749,1164.19,198.386
1750,1547.43,80.9634
1751,1266.98,149.743
1752,1225.42,202.764
1753,1308.83,129.26
1754,1296.53,160.288
1755,1360.04,127.379
1756,1337.48,137.952
1757,1286.29,166.606
1758,1153.71,194.324
1759,1347.55,133.938
1760,1274.49,168.925
1761,1106.62,179.796
1762,1325.8,144.281
1763,1395.96,139.343
1764,1350.69,172.404
1765,1315.98,148.876
1766,1474.67,108.294
1767,1244.73,155.945
1768,1324.05,166.843
1769,1345,154.843
1770,1342.86,133.016
1771,1234.36,164.558
1772,1170.7,197.504
1773,1402.72,131.124
1774,1335.09,139.369
1775,1328.09,164.746
1776,1216.99,200.546
1777,1405.33,121.115
1778,1263.74,158.447
1779,1223.6,166.349
1780,1257.66,153.033
1781,1318.44,108.471
1782,1365,115.28
1783,1430.59,110.864
1784,1540.85,81.3718
1785,1280.91,182.146
1786,1413.17,107.977
1787,1274.91,180.143
1788,979.388,215.901
1789,1362.15,158.239
1790,1288.69,154.276
1791,1372.61,137.232
1792,1334.19,157.575
1793,1397.57,144.991
1794,1379.28,126.008
1795,1118.42,166.289
1796,1221.6,168.235
1797,1227.45,169.14
1798,1221.44,147.01
1799,1281.97,147.242
1800,1233.17,173.101
1801,1328.71,152.145
1802,1419.86,127.892
1803,1011.31,211.777
1804,1422.49,114.661
1805,1205.37,165.739
1806,1172.6,202.885
1807,1404.96,136.708
1808,1155.14,212.797
1809,1305.22,166.911
1810,1335.01,157.572
1811,1305.53,169.554
1812,1398.72,172.301
1813,1469.43,128.782
1814,1376.72,144.122
1815,1123.96,208.909
1816,1216.65,190.31
1817,1279.08,166.802
1818,1404.29,155.423
1819,1255.32,153.608
1820,1551.07,88.7111
1821,1416.17,141.673
1822,1445.17,138.198
1823,1445.31,139.417
1824,1468.9,146.449
1825,1407.34,122.927
1826,1477.8,99.0423
1827,1339.58,152.288
1828,1336.32,156.672
1829,1518.57,91.7944
1830,1595.05,87.657
1831,1127.48,180.853
1832,1252.58,169.74
1833,1244.52,162.605
1834,1292.76,169.805
1835,1426.22,112.431
1836,1259.69,158.626
1837,1285.47,152.123
1838,1273.92,158.276
1839,1224.73,163.228
1840,1372.04,113.606
1841,1351.11,112.607
1842,1276.07,154.141
1843,1533.2,92.0252
1844,1057.99,195.654
1845,1286.46,163.038
1846,1316.79,151.095
1847,1075.84,189.891
1848,1381.44,130.293
1849,1398.26,118.125
1850,1153.68,154.156
1851,1366.46,117.459
1852,1200.39,155.631
1853,1400.55,119.299
1854,1388.32,126.921
1855,1541.95,93.9337
1856,1285.12,179.092
1857,1418.81,100.794
1858,1529.15,93.8046
1859,1406.56,105.113
1860,1485.22,94.4823
1861,1151.51,183.706
1862,1192.31,126.137
1863,1120.59,181.457
1864,1220.85,188.099
1865,1436.34,111.608
1866,1330,153.795
1867,1152.55,134.034
1868,1203.78,164.402
1869,1300.31,126.282
1870,1282.89,138.198
1871,1346.54,126.389
1872,1061.8,190.848
1873,1276.44,153.053
1874,1182.49,150.874
1875,1301.9,151.639
1876,1173.36,156.303
1877,1176.77,163.87
1878,1150.21,164.91
1879,1304.16,158.592
1880,1203.95,191.455
1881,1360.2,148.193
1882,1389.97,137.694
1883,1210.38,206.087
1884,1201.39,170.522
1885,1428.56,125.49
1886,1351.24,128.261
1887,1265.55,172.331
1888,1431.55,127.835
1889,1229.1,162.525
1890,1377.83,125.676
1891,1253.11,152.607
1892,1293.98,168.286
1893,1170.1,192.385
1894,1330.35,162.039
1895,1057.07,196.238
1896,1336.5,150.667
1897,1317.46,180.826
1898,1270.08,163.65
1899,1531.22,102.339
1900,1576.65,102.602
1901,1309.03,190.517
1902,1295.57,163.529
1903,1308.34,159.195
1904,1270.13,171.725
1905,1366.08,145.323
1906,1289.05,141.374
1907,1254.63,162.645
1908,1025.55,189.38
1909,1372.71,128.427
1910,1518.27,98.9771
1911,1406.9,111.324
1912,1310.44,169.614
1913,858.286,212.145
1914,1304.81,142.774
1915,1468.2,127.082
1916,1360.98,128.155
1917,1342.39,127.551
1918,1413.95,127.437
1919,1424.6,128.047
1920,1173.58,172.36
1921,1105.82,187.941
1922,1149.96,178.039
1923,1350.19,117.462
1924,1198.93,154.671
1925,1247.52,160.046
1926,1186.84,176.067
1927,1185.53,196.128
1928,1376.31,160.985
1929,1361.46,147.846
1930,1519.02,125.806
1931,1280.1,162.38
1932,1388.29,123.432
1933,1302.86,178.379
1934,1588.47,84.957
1935,1448.19,105.257
1936,1284.36,140.836
1937,1493.07,89.4045
1938,1460.5,102.134
1939,1183.28,190.355
1940,1493.81,90.2175
1941,1203.57,201.899
1942,1198.05,172.997
1943,1511,119.812
1944,1468.88,139.225
1945,1471.27,115.651
1946,1284.74,162.763
1947,1347.04,157.102
1948,1507.13,113.317
1949,1386.02,154.368
1950,1459.18,110.303
1951,1374.33,122.417
1952,1248.65,161.505
1953,1372.54,120.162
1954,1198.27,167.341
1955,1314.62,137.746
1956,1209.59,161.973
1957,1186.92,170.106
1958,1247.28,162.468
1959,1325.82,160.027
1960,1258.39,189.55
1961,1417.01,157.446
1962,1374.47,131.504
1963,1264.04,154.465
1964,1450.55,125.747
1965,1376.79,121.083
1966,1377.77,124.068
1967,1289.18,166.307
1968,1250.71,158.557
1969,1383.12,122.618
1970,1391.7,161.641
1971,1258.82,186.085
1972,1412.39,129.596
1973,1513.95,101.579
1974,1646.44,62.1176
1975,1344.39,137.771
1976,1129.29,193.274
1977,1215.94,184.049
1978,1328.2,161.253
1979,1194.59,152.224
1980,1379.4,139.967
1981,1137.06,201.326
1982,1373.31,144.931
1983,1391.42,142.35
1984,1136.43,225.077
1985,1501.05,104.281
1986,1351.27,174.881
1987,1321.27,160.463
1988,1342.39,160.331
1989,1322.67,125.218
1990,1157.85,173.609
1991,1359.39,140.438
1992,1308.14,167.471
1993,1232.07,193.4
1994,1381.76,119.928
1995,1275.11,159.21
1996,1325.59,164.488
1997,1423.27,115.684
1998,1594.98,86.7301
1999,1354.93,173.585
2000,1180.77,197.189
2001,1279.68,167.946
2002,1478.4,122.479
2003,1478.92,130.465
2004,1150.63,208.658
2005,1385.39,118.404
2006,1180.79,189.826
2007,1359.37,139.577
2008,1462.5,112.988
2009,1337.35,150.891
2010,1355.55,152.561
2011,1250.93,171.369
2012,1101.24,191.107
2013,1330.6,147.803
2014,1296.8,173.721
2015,1330.4,149.977
2016,1318.25,153.628
2017,1399.39,121.045
2018,1261.86,157.178
2019,1422.59,146.067
2020,1085.56,189.005
2021,1300.14,163.626
2022,1147.99,185.608
2023,1482.44,93.9299
2024,1313.77,146.483
2025,1366.13,132.803
2026,1400.51,147.003
2027,1428.59,91.1422
2028,1218.48,177.902
2029,1295.58,151.479
2030,1249.29,168.031
2031,1376.39,141.257
2032,1476.03,104.245
2033,1310.48,132.801
2034,1055.12,196.295
2035,1378.71,155.721
2036,1336.97,146.477
2037,1265.66,177.23
2038,1305.64,157.081
2039,1509.48,100.742
2040,1346.28,150.667
2041,1166.09,186.782
2042,1197.04,195.097
2043,1455.77,142.524
2044,1529.65,106.804
2045,1355.77,131.41
2046,1416.81,129.968
2047,1387.21,124.255
2048,1268.72,180.089
2049,1479.26,100.075
2050,1324.44,151.215
2051,1090.42,194.967
2052,1439.16,108.49
2053,1432,108.204
2054,1317.16,170.813
2055,1246.78,170.598
2056,1361.59,151.129
2057,1311.89,180.382
2058,1185.61,191.208
2059,1535.44,113.609
2060,1342.83,154.455
2061,1559.32,94.1222
2062,1503.56,121.043
2063,1461.89,117.484
2064,1279.23,147.311
2065,1453.12,94.3209
2066,1278.59,152.626
2067,1188.89,190.886
2068,1344.21,153.785
2069,1162.19,178.496
2070,1215.33,185.815
2071,1280.32,170.937
2072,1475.76,111.059
2073,1409.2,122.926
2074,1463.14,110.479
2075,1361.54,152.067
2076,1261.53,157.52
2077,1406,129.656
2078,1413.24,164.121
2079,1411.23,164.894
2080,1643.36,81.6488
2081,1255.73,172.714
2082,1352.89,129.427
2083,1239.48,177.507
2084,1306.65,134.827
2085,1395.46,140.938
2086,1182.65,170.445
2087,1293.88,156.041
2088,1495.55,88.5758
2089,1428.61,105.879
2090,1503.49,102.978
2091,1309,150.989
2092,1367.32,175.308
2093,1359.01,176.057
2094,1433.87,93.4845
2095,1260.03,163.667
2096,1252.46,186.533
2097,1220.45,159.008
2098,1289.89,161.212
2099,1154.69,171.023
2100,1200.57,175.887
2101,1297.66,175.714
2102,1415.27,133.434
2103,1452.81,148.296
2104,1276.46,173.875
2105,1249.32,166.752
2106,1392.01,141.063
2107,1242.87,157.615
2108,1395,138.604
2109,1221.64,190.125
2110,1302.21,165.239
2111,1433.76,132.786
2112,1278.16,177.627
2113,1468.59,116.97
2114,1355.7,158.24
2115,1358.98,161.607
2116,1465.14,129.627
2117,1353.5,135.942
2118,1268.91,189.59
2119,1348.92,143.571
2120,1069,219.314
2121,1129.36,200.621
2122,1352.48,172.941
2123,1489.61,133.665
2124,1319.52,165.923
2125,1320.11,149.221
2126,1456.41,135.048
2127,1387.47,139.183
2128,1462.83,90.2649
2129,1453.7,136.961
2130,1315.66,156.606
2131,1507.86,95.0727
2132,1432.15,151.929
2133,1346.12,150.618
2134,1522.6,105.445
2135,1537.26,90.3699
2136,1438.46,147.389
2137,1254.76,147.564
2138,1466.67,114.125
2139,1297.63,137.366
2140,1451.08,113.818
2141,1296.13,151.501
2142,1097.7,194.921
2143,1474.09,144.716
2144,1185.7,171.255
2145,1350.64,149.172
2146,1400.03,138.327
2147,1357.29,147.49
2148,1229.58,136.161
2149,1226.54,158.325
2150,1198.82,160.364
2151,1274.03,163.084
2152,1473,111.173
2153,1394.53,122.509
2154,1511.49,100.454
2155,1353.12,125.521
2156,1257.23,157.757
2157,1362.13,114.058
2158,1263.23,180.452
2159,1399.77,119.953
2160,1192.77,184.609
2161,1604.27,86.3854
2162,1494.98,125.138
2163,1461.34,136.168
2164,1293.95,172.048
2165,1270.47,155.33
2166,1390.83,110.274
2167,1548.9,108.675
2168,1526.69,123.069
2169,1444.13,175.395
2170,1380.05,154.858
2171,1569.04,101.897
2172,1446.88,127.338
2173,1468.59,142.747
2174,1416.64,143.97
2175,1303.83,171.911
2176,1434.18,147.135
2177,1419.49,154.853
2178,1384.23,130.162
2179,1433.65,141.34
2180,994.441,222.741
2181,1263.64,156.084
2182,1297.32,169.116
2183,1412.22,127.015
2184,1334.01,171.412
2185,1308.73,197.322
2186,1311.34,174.574
2187,1422.76,159.372
2188,1276.64,175.366
2189,1416.11,163.867
2190,1511.95,109.899
2191,1233.78,156.78
2192,1443.21,119.012
2193,1337.19,137.247
2194,1483.94,102.64
2195,1399.94,153.452
2196,1549.27,89.9935
2197,874.211,207.971
2198,1455.45,107.191
2199,1401.18,138.305
2200,1173.4,189.237
2201,1365.19,158.66
2202,1163.76,179.023
